TransactionID,PurchaseDate,CustomerID,Gender,MaritalStatus,Homeowner,Children,AnnualIncome,City,State,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue
8821,2018-06-02,7731,F,M,N,5,$10K - $30K,Los Angeles,CA,USA,Food,Snack Foods,Snack Foods,6,19.68
8822,2018-06-02,5125,F,S,N,2,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Carousel,Specialty,3,20.70
8823,2018-06-02,9143,F,M,Y,5,$50K - $70K,Merida,Yucatan,Mexico,Food,Baking Goods,Jams and Jellies,4,31.77
8824,2018-06-02,7472,M,M,Y,0,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Dairy,Dairy,5,8.76
8825,2018-06-02,7946,F,M,Y,1,$90K - $110K,Camacho,Zacatecas,Mexico,Food,Dairy,Dairy,6,7.34
8826,2018-06-02,2553,M,M,Y,2,$50K - $70K,Spokane,WA,USA,Food,Meat,Meat,2,8.79
8827,2018-06-02,1965,F,M,Y,3,$30K - $50K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,29.35
8828,2018-06-02,8,M,M,Y,2,$50K - $70K,San Andres,DF,Mexico,Non-Consumable,Household,Paper Products,4,8.54
8829,2018-06-02,4346,M,S,N,1,$30K - $50K,Vancouver,BC,Canada,Non-Consumable,Household,Cleaning Supplies,6,19.97
8830,2018-06-02,6681,M,M,Y,3,$90K - $110K,Tacoma,WA,USA,Food,Deli,Meat,4,24.10
8831,2018-06-02,6013,M,M,Y,1,$10K - $30K,Walla Walla,WA,USA,Food,Dairy,Dairy,3,5.63
8832,2018-06-02,4271,M,M,N,0,$50K - $70K,San Andres,DF,Mexico,Food,Produce,Vegetables,4,17.52
8833,2018-06-02,7886,M,S,N,1,$50K - $70K,Vancouver,BC,Canada,Drink,Beverages,Carbonated Beverages,5,2.64
8834,2018-06-02,850,M,M,N,2,$90K - $110K,Hidalgo,Zacatecas,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,5.46
8835,2018-06-02,1050,F,S,Y,1,$90K - $110K,Merida,Yucatan,Mexico,Food,Baking Goods,Baking Goods,4,26.75
8836,2018-06-02,8710,M,M,N,5,$30K - $50K,Merida,Yucatan,Mexico,Food,Snacks,Candy,4,12.45
8837,2018-06-03,6494,M,S,N,1,$30K - $50K,Beverly Hills,CA,USA,Food,Produce,Vegetables,4,19.87
8838,2018-06-03,568,M,S,N,1,$30K - $50K,San Andres,DF,Mexico,Food,Baking Goods,Jams and Jellies,4,10.86
8839,2018-06-03,7364,M,S,N,3,$30K - $50K,Vancouver,BC,Canada,Food,Snack Foods,Snack Foods,3,23.34
8840,2018-06-03,3338,M,S,N,4,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Fruit,4,19.80
8841,2018-06-03,1124,M,S,Y,3,$70K - $90K,Bremerton,WA,USA,Food,Canned Foods,Canned Soup,6,14.24
8842,2018-06-03,808,M,S,N,1,$70K - $90K,Seattle,WA,USA,Non-Consumable,Household,Electrical,5,15.15
8843,2018-06-03,8548,M,S,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Dairy,Dairy,5,17.70
8844,2018-06-03,400,F,M,Y,1,$50K - $70K,Yakima,WA,USA,Food,Deli,Meat,4,27.03
8845,2018-06-03,8510,F,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Deli,Meat,5,10.08
8846,2018-06-03,478,F,M,Y,5,$50K - $70K,San Diego,CA,USA,Food,Frozen Foods,Frozen Desserts,3,5.99
8847,2018-06-03,7675,M,S,N,5,$10K - $30K,Victoria,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,6,14.40
8848,2018-06-03,6272,F,S,Y,0,$110K - $130K,Vancouver,BC,Canada,Food,Canned Foods,Canned Soup,3,5.38
8849,2018-06-03,6950,F,S,N,4,$30K - $50K,San Andres,DF,Mexico,Food,Canned Foods,Canned Soup,5,8.58
8850,2018-06-03,4198,F,M,Y,5,$70K - $90K,Orizaba,Veracruz,Mexico,Food,Snack Foods,Snack Foods,4,16.68
8851,2018-06-03,6804,M,S,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Dairy,Dairy,2,3.67
8852,2018-06-03,1005,M,S,Y,2,$10K - $30K,Bremerton,WA,USA,Non-Consumable,Carousel,Specialty,6,22.08
8853,2018-06-03,3090,F,S,N,4,$30K - $50K,Vancouver,BC,Canada,Food,Frozen Foods,Breakfast Foods,5,9.45
8854,2018-06-03,3552,F,S,Y,4,$10K - $30K,Tacoma,WA,USA,Food,Deli,Meat,5,6.70
8855,2018-06-03,5148,F,S,Y,0,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Starchy Foods,Starchy Foods,3,6.96
8856,2018-06-03,7693,M,M,Y,4,$10K - $30K,San Andres,DF,Mexico,Food,Canned Foods,Canned Anchovies,4,8.21
8857,2018-06-03,5593,M,S,N,4,$30K - $50K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,8.58
8858,2018-06-03,71,M,S,N,5,$10K - $30K,Acapulco,Guerrero,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,12.68
8859,2018-06-03,2998,M,M,Y,4,$130K - $150K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,6,17.95
8860,2018-06-03,6034,M,S,N,3,$30K - $50K,Merida,Yucatan,Mexico,Food,Canned Foods,Canned Soup,3,4.43
8861,2018-06-03,6010,M,S,N,1,$50K - $70K,Mexico City,DF,Mexico,Food,Produce,Fruit,4,23.27
8862,2018-06-03,9791,F,S,Y,0,$10K - $30K,Seattle,WA,USA,Food,Frozen Foods,Breakfast Foods,2,2.96
8863,2018-06-04,5271,M,S,N,1,$50K - $70K,Seattle,WA,USA,Drink,Beverages,Pure Juice Beverages,2,2.52
8864,2018-06-04,5877,M,S,N,3,$10K - $30K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Decongestants,4,19.70
8865,2018-06-04,7033,F,M,N,1,$50K - $70K,Beverly Hills,CA,USA,Food,Baking Goods,Jams and Jellies,5,9.36
8866,2018-06-04,1124,M,S,Y,3,$70K - $90K,Bremerton,WA,USA,Food,Starchy Foods,Starchy Foods,6,7.37
8867,2018-06-04,5746,F,S,Y,4,$70K - $90K,Seattle,WA,USA,Food,Produce,Fruit,6,5.86
8868,2018-06-04,8892,M,S,Y,1,$50K - $70K,Salem,OR,USA,Non-Consumable,Household,Electrical,3,2.55
8869,2018-06-04,9527,F,S,N,1,$70K - $90K,Los Angeles,CA,USA,Food,Dairy,Dairy,2,15.05
8870,2018-06-04,4878,F,S,N,2,$30K - $50K,Acapulco,Guerrero,Mexico,Food,Frozen Foods,Pizza,3,13.02
8871,2018-06-04,4848,F,M,Y,4,$30K - $50K,Seattle,WA,USA,Food,Produce,Specialty,3,5.54
8872,2018-06-04,1598,M,M,Y,0,$10K - $30K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,5,16.19
8873,2018-06-04,7336,M,S,Y,1,$50K - $70K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,2,2.08
8874,2018-06-04,4742,M,S,N,3,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,3,13.10
8875,2018-06-04,8564,F,M,Y,1,$10K - $30K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,4,7.80
8876,2018-06-04,2947,F,M,Y,1,$70K - $90K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,5,16.92
8877,2018-06-04,7683,F,M,Y,0,$50K - $70K,Walla Walla,WA,USA,Food,Breakfast Foods,Breakfast Foods,1,9.45
8878,2018-06-04,9262,M,M,Y,3,$50K - $70K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,3,16.75
8879,2018-06-04,7182,F,S,Y,1,$10K - $30K,Salem,OR,USA,Food,Snack Foods,Snack Foods,3,12.23
8880,2018-06-04,3269,M,M,Y,4,$10K - $30K,San Andres,DF,Mexico,Drink,Alcoholic Beverages,Beer and Wine,5,8.65
8881,2018-06-04,4467,M,S,N,0,$30K - $50K,Portland,OR,USA,Food,Baking Goods,Jams and Jellies,2,2.97
8882,2018-06-04,1957,M,M,Y,2,$130K - $150K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Hygiene,4,10.66
8883,2018-06-04,7147,F,S,Y,0,$30K - $50K,Bellingham,WA,USA,Food,Snack Foods,Snack Foods,2,14.20
8884,2018-06-04,1503,F,S,N,1,$30K - $50K,Bellingham,WA,USA,Non-Consumable,Carousel,Specialty,2,8.00
8885,2018-06-04,4691,F,S,N,2,$90K - $110K,Tacoma,WA,USA,Food,Snack Foods,Snack Foods,3,5.78
8886,2018-06-04,4485,F,S,Y,3,$70K - $90K,Orizaba,Veracruz,Mexico,Food,Produce,Fruit,3,15.71
8887,2018-06-04,210,F,M,N,1,$70K - $90K,Vancouver,BC,Canada,Non-Consumable,Household,Paper Products,2,6.53
8888,2018-06-04,5071,F,M,Y,1,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Snacks,Candy,3,10.02
8889,2018-06-05,2070,F,M,Y,4,$70K - $90K,San Andres,DF,Mexico,Non-Consumable,Household,Electrical,5,16.93
8890,2018-06-05,5424,F,S,N,4,$30K - $50K,Victoria,BC,Canada,Food,Produce,Fruit,6,19.26
8891,2018-06-05,7164,M,M,Y,2,$50K - $70K,Vancouver,BC,Canada,Food,Produce,Vegetables,6,19.44
8892,2018-06-05,7882,M,M,N,2,$30K - $50K,Salem,OR,USA,Food,Baking Goods,Jams and Jellies,4,5.40
8893,2018-06-05,8298,M,S,Y,2,$70K - $90K,Salem,OR,USA,Food,Produce,Packaged Vegetables,6,12.69
8894,2018-06-05,1390,F,S,Y,1,$130K - $150K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Desserts,4,7.62
8895,2018-06-05,3864,M,S,N,3,$70K - $90K,Merida,Yucatan,Mexico,Food,Produce,Vegetables,4,13.54
8896,2018-06-05,6791,M,S,Y,0,$50K - $70K,Victoria,BC,Canada,Food,Canned Foods,Vegetables,3,16.02
8897,2018-06-05,4727,F,M,Y,4,$150K +,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,4.76
8898,2018-06-05,9533,F,M,Y,5,$30K - $50K,San Diego,CA,USA,Drink,Beverages,Drinks,8,28.97
8899,2018-06-05,1174,M,S,Y,5,$110K - $130K,Acapulco,Guerrero,Mexico,Drink,Beverages,Pure Juice Beverages,3,11.74
8900,2018-06-05,2023,F,M,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Baking Goods,Baking Goods,3,13.65
8901,2018-06-05,8063,F,S,Y,5,$10K - $30K,Portland,OR,USA,Food,Baking Goods,Baking Goods,5,10.80
8902,2018-06-05,5971,F,S,N,2,$30K - $50K,Tacoma,WA,USA,Food,Dairy,Dairy,6,5.83
8903,2018-06-05,1300,M,M,Y,0,$30K - $50K,San Francisco,CA,USA,Food,Snacks,Candy,3,0.73
8904,2018-06-05,4284,F,M,Y,4,$30K - $50K,Orizaba,Veracruz,Mexico,Food,Deli,Meat,4,23.81
8905,2018-06-05,6508,M,M,Y,0,$70K - $90K,Victoria,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,9.51
8906,2018-06-05,6968,M,M,N,2,$10K - $30K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Plastic Products,4,14.50
8907,2018-06-05,6107,F,M,Y,5,$50K - $70K,Bremerton,WA,USA,Non-Consumable,Periodicals,Magazines,3,17.10
8908,2018-06-05,6804,M,S,Y,2,$30K - $50K,San Andres,DF,Mexico,Food,Baked Goods,Bread,2,8.49
8909,2018-06-05,1759,F,M,Y,0,$10K - $30K,Beverly Hills,CA,USA,Food,Frozen Foods,Frozen Desserts,4,6.34
8910,2018-06-05,7857,F,S,Y,3,$30K - $50K,Seattle,WA,USA,Non-Consumable,Household,Hardware,6,19.65
8911,2018-06-05,8618,M,M,Y,1,$30K - $50K,San Diego,CA,USA,Food,Snack Foods,Snack Foods,3,11.93
8912,2018-06-05,6948,M,S,N,4,$10K - $30K,San Diego,CA,USA,Non-Consumable,Household,Hardware,5,38.88
8913,2018-06-05,5959,M,M,Y,3,$10K - $30K,Vancouver,BC,Canada,Non-Consumable,Health and Hygiene,Hygiene,4,18.15
8914,2018-06-05,2614,M,M,N,3,$10K - $30K,Salem,OR,USA,Food,Baked Goods,Bread,6,21.53
8915,2018-06-05,1568,M,M,N,0,$70K - $90K,Vancouver,BC,Canada,Food,Canned Foods,Vegetables,3,13.86
8916,2018-06-06,3194,M,M,Y,1,$70K - $90K,Los Angeles,CA,USA,Food,Baking Goods,Jams and Jellies,6,11.40
8917,2018-06-06,7882,M,M,N,2,$30K - $50K,Salem,OR,USA,Food,Baking Goods,Baking Goods,4,21.84
8918,2018-06-06,8919,M,S,Y,4,$130K - $150K,Salem,OR,USA,Food,Produce,Vegetables,4,4.34
8919,2018-06-06,5536,F,S,Y,0,$50K - $70K,Orizaba,Veracruz,Mexico,Food,Frozen Foods,Frozen Desserts,5,4.75
8920,2018-06-06,5578,F,S,N,5,$30K - $50K,Acapulco,Guerrero,Mexico,Food,Starchy Foods,Starchy Foods,4,39.52
8921,2018-06-06,7113,F,S,N,1,$70K - $90K,San Andres,DF,Mexico,Drink,Dairy,Dairy,5,8.00
8922,2018-06-06,9016,M,M,Y,2,$50K - $70K,Yakima,WA,USA,Food,Produce,Fruit,4,12.60
8923,2018-06-06,6780,M,M,Y,3,$90K - $110K,Mexico City,DF,Mexico,Food,Canned Foods,Canned Tuna,4,13.02
8924,2018-06-06,1430,M,S,Y,2,$30K - $50K,Bremerton,WA,USA,Food,Frozen Foods,Breakfast Foods,5,3.21
8925,2018-06-06,4419,M,S,Y,1,$30K - $50K,Hidalgo,Zacatecas,Mexico,Food,Snack Foods,Snack Foods,3,15.51
8926,2018-06-06,5348,F,S,N,3,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Eggs,Eggs,3,6.58
8927,2018-06-06,4727,F,M,Y,4,$150K +,Spokane,WA,USA,Food,Frozen Foods,Frozen Entrees,3,15.83
8928,2018-06-06,5984,M,S,Y,1,$130K - $150K,Tacoma,WA,USA,Drink,Dairy,Dairy,5,4.58
8929,2018-06-06,9868,F,M,N,1,$70K - $90K,Hidalgo,Zacatecas,Mexico,Drink,Beverages,Drinks,4,11.81
8930,2018-06-06,4676,F,M,Y,0,$30K - $50K,Spokane,WA,USA,Food,Produce,Vegetables,5,22.43
8931,2018-06-06,566,M,S,N,5,$10K - $30K,Walla Walla,WA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,4,13.02
8932,2018-06-06,2759,M,M,N,4,$30K - $50K,Bellingham,WA,USA,Food,Produce,Fruit,2,14.40
8933,2018-06-06,9391,F,S,Y,1,$70K - $90K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,8.32
8934,2018-06-06,1135,F,M,Y,2,$30K - $50K,San Andres,DF,Mexico,Non-Consumable,Household,Kitchen Products,4,4.37
8935,2018-06-06,9820,F,S,N,3,$50K - $70K,Camacho,Zacatecas,Mexico,Non-Consumable,Household,Electrical,3,5.82
8936,2018-06-06,5590,M,M,N,5,$110K - $130K,Tacoma,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,5,2.88
8937,2018-06-06,9366,M,M,Y,0,$110K - $130K,Tacoma,WA,USA,Drink,Beverages,Pure Juice Beverages,4,2.81
8938,2018-06-06,3397,F,S,Y,2,$30K - $50K,Tacoma,WA,USA,Food,Deli,Meat,5,19.73
8939,2018-06-06,8242,M,M,Y,4,$30K - $50K,Tacoma,WA,USA,Non-Consumable,Household,Paper Products,5,17.93
8940,2018-06-06,179,M,S,Y,1,$130K - $150K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,4,7.87
8941,2018-06-06,1344,M,S,Y,3,$90K - $110K,Beverly Hills,CA,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,18.36
8942,2018-06-06,7107,M,M,Y,4,$30K - $50K,San Andres,DF,Mexico,Food,Deli,Meat,6,29.59
8943,2018-06-06,7718,M,M,Y,3,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Vegetables,5,19.45
8944,2018-06-06,8615,M,M,Y,2,$90K - $110K,Merida,Yucatan,Mexico,Drink,Dairy,Dairy,3,2.91
8945,2018-06-06,2132,M,M,Y,3,$130K - $150K,Seattle,WA,USA,Food,Dairy,Dairy,6,19.82
8946,2018-06-06,4043,F,S,Y,4,$30K - $50K,Mexico City,DF,Mexico,Non-Consumable,Household,Hardware,5,28.65
8947,2018-06-06,7807,F,M,Y,4,$50K - $70K,Seattle,WA,USA,Food,Deli,Meat,4,7.65
8948,2018-06-06,2449,M,S,N,1,$30K - $50K,Mexico City,DF,Mexico,Food,Snack Foods,Snack Foods,5,12.26
8949,2018-06-06,1390,F,S,Y,1,$130K - $150K,Orizaba,Veracruz,Mexico,Food,Produce,Fruit,3,12.15
8950,2018-06-07,896,F,M,Y,5,$50K - $70K,Merida,Yucatan,Mexico,Food,Snacks,Candy,4,7.47
8951,2018-06-07,5014,M,S,N,5,$30K - $50K,Los Angeles,CA,USA,Food,Deli,Meat,2,9.42
8952,2018-06-07,7882,M,M,N,2,$30K - $50K,Salem,OR,USA,Food,Produce,Fruit,4,2.55
8953,2018-06-07,8407,M,S,N,0,$50K - $70K,Seattle,WA,USA,Non-Consumable,Household,Plastic Products,3,11.79
8954,2018-06-07,803,F,S,N,2,$10K - $30K,Los Angeles,CA,USA,Food,Baking Goods,Baking Goods,2,6.76
8955,2018-06-07,2391,F,M,Y,3,$30K - $50K,San Andres,DF,Mexico,Food,Snack Foods,Snack Foods,2,7.23
8956,2018-06-07,9527,F,S,N,1,$70K - $90K,Los Angeles,CA,USA,Food,Deli,Meat,5,11.18
8957,2018-06-07,6216,M,M,Y,3,$70K - $90K,Mexico City,DF,Mexico,Food,Dairy,Dairy,2,7.71
8958,2018-06-07,976,F,M,Y,5,$70K - $90K,Spokane,WA,USA,Food,Produce,Fruit,5,24.93
8959,2018-06-07,1174,M,S,Y,5,$110K - $130K,Acapulco,Guerrero,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,16.13
8960,2018-06-07,330,F,S,Y,0,$10K - $30K,Vancouver,BC,Canada,Drink,Alcoholic Beverages,Beer and Wine,3,13.63
8961,2018-06-07,9197,M,M,Y,1,$70K - $90K,Orizaba,Veracruz,Mexico,Food,Baking Goods,Jams and Jellies,5,9.80
8962,2018-06-07,8141,M,S,Y,4,$90K - $110K,Walla Walla,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,2,10.56
8963,2018-06-07,4374,F,S,Y,3,$130K - $150K,Camacho,Zacatecas,Mexico,Food,Eggs,Eggs,4,8.09
8964,2018-06-07,9443,M,S,Y,4,$10K - $30K,Merida,Yucatan,Mexico,Food,Baked Goods,Bread,6,26.16
8965,2018-06-07,1498,F,S,N,0,$10K - $30K,San Diego,CA,USA,Non-Consumable,Health and Hygiene,Cold Remedies,2,7.66
8966,2018-06-07,3739,F,S,Y,4,$30K - $50K,Bellingham,WA,USA,Food,Snacks,Candy,3,3.59
8967,2018-06-07,8381,F,S,N,5,$110K - $130K,Vancouver,BC,Canada,Food,Canned Foods,Vegetables,5,15.80
8968,2018-06-07,2674,M,M,Y,0,$10K - $30K,Portland,OR,USA,Food,Snack Foods,Snack Foods,3,13.59
8969,2018-06-07,7601,F,M,Y,3,$70K - $90K,San Diego,CA,USA,Food,Snacks,Candy,6,9.24
8970,2018-06-07,7321,M,M,N,4,$110K - $130K,Orizaba,Veracruz,Mexico,Food,Produce,Vegetables,4,31.56
8971,2018-06-07,1260,F,M,N,4,$30K - $50K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Electrical,5,24.76
8972,2018-06-08,7560,M,S,Y,4,$50K - $70K,Los Angeles,CA,USA,Food,Produce,Vegetables,4,6.70
8973,2018-06-08,6093,M,M,Y,3,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Starchy Foods,Starchy Foods,4,1.28
8974,2018-06-08,6829,M,S,N,0,$30K - $50K,San Diego,CA,USA,Food,Frozen Foods,Breakfast Foods,4,8.51
8975,2018-06-08,8670,M,M,Y,1,$30K - $50K,Merida,Yucatan,Mexico,Drink,Beverages,Hot Beverages,6,2.36
8976,2018-06-08,8870,M,S,N,1,$70K - $90K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Hygiene,4,11.13
8977,2018-06-08,2082,M,S,Y,5,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Eggs,Eggs,2,7.02
8978,2018-06-08,8592,F,M,Y,2,$70K - $90K,Merida,Yucatan,Mexico,Food,Frozen Foods,Breakfast Foods,2,6.80
8979,2018-06-08,6522,F,S,Y,2,$50K - $70K,Salem,OR,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,13.62
8980,2018-06-08,2826,M,S,Y,2,$10K - $30K,San Andres,DF,Mexico,Food,Deli,Meat,4,3.33
8981,2018-06-08,6961,M,S,Y,1,$90K - $110K,San Andres,DF,Mexico,Food,Canned Products,Fruit,3,3.59
8982,2018-06-08,4826,F,S,N,5,$50K - $70K,Victoria,BC,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,14.28
8983,2018-06-08,783,M,S,N,1,$30K - $50K,Portland,OR,USA,Food,Canned Foods,Canned Clams,2,3.95
8984,2018-06-08,3747,F,S,N,4,$70K - $90K,Acapulco,Guerrero,Mexico,Food,Snack Foods,Snack Foods,6,15.84
8985,2018-06-08,880,M,S,N,1,$50K - $70K,Portland,OR,USA,Non-Consumable,Household,Paper Products,3,8.10
8986,2018-06-08,297,F,M,Y,5,$30K - $50K,Vancouver,BC,Canada,Food,Produce,Fruit,7,14.79
8987,2018-06-08,10177,M,M,Y,4,$30K - $50K,Vancouver,BC,Canada,Non-Consumable,Household,Candles,3,14.12
8988,2018-06-08,4068,F,S,N,4,$30K - $50K,Merida,Yucatan,Mexico,Food,Eggs,Eggs,4,20.16
8989,2018-06-08,3567,M,M,Y,1,$70K - $90K,Spokane,WA,USA,Food,Baking Goods,Baking Goods,2,2.77
8990,2018-06-08,4953,M,S,N,5,$10K - $30K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Breakfast Foods,6,21.30
8991,2018-06-08,3186,F,M,N,3,$70K - $90K,Camacho,Zacatecas,Mexico,Food,Canned Foods,Canned Soup,6,15.72
8992,2018-06-08,8989,F,M,Y,2,$130K - $150K,San Andres,DF,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,9.49
8993,2018-06-08,3032,F,M,Y,2,$30K - $50K,Acapulco,Guerrero,Mexico,Non-Consumable,Household,Electrical,3,14.76
8994,2018-06-08,7134,F,M,Y,5,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,3.74
8995,2018-06-08,9586,F,S,N,3,$10K - $30K,Acapulco,Guerrero,Mexico,Food,Baking Goods,Jams and Jellies,5,17.09
8996,2018-06-08,5277,M,M,Y,5,$90K - $110K,Victoria,BC,Canada,Food,Frozen Foods,Frozen Desserts,3,1.85
8997,2018-06-08,5478,M,S,N,3,$30K - $50K,Hidalgo,Zacatecas,Mexico,Drink,Beverages,Pure Juice Beverages,4,13.01
8998,2018-06-08,4925,F,S,Y,0,$50K - $70K,Spokane,WA,USA,Drink,Alcoholic Beverages,Beer and Wine,5,14.01
8999,2018-06-08,9931,F,M,Y,3,$50K - $70K,Los Angeles,CA,USA,Food,Produce,Specialty,3,22.37
9000,2018-06-08,399,M,M,N,3,$50K - $70K,Los Angeles,CA,USA,Food,Deli,Meat,5,8.33
9001,2018-06-08,2447,M,S,N,3,$90K - $110K,Los Angeles,CA,USA,Food,Frozen Foods,Pizza,3,10.56
9002,2018-06-08,5432,M,M,Y,3,$10K - $30K,Spokane,WA,USA,Non-Consumable,Health and Hygiene,Hygiene,5,5.12
9003,2018-06-08,5989,M,M,Y,2,$110K - $130K,Los Angeles,CA,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,10.00
9004,2018-06-08,6618,F,M,N,4,$10K - $30K,Vancouver,BC,Canada,Non-Consumable,Household,Electrical,5,18.88
9005,2018-06-08,739,M,M,Y,4,$50K - $70K,Yakima,WA,USA,Non-Consumable,Household,Cleaning Supplies,4,8.02
9006,2018-06-08,5755,M,S,Y,1,$10K - $30K,Guadalajara,Jalisco,Mexico,Food,Canned Foods,Canned Soup,3,18.50
9007,2018-06-09,6971,M,M,Y,4,$50K - $70K,San Andres,DF,Mexico,Food,Frozen Foods,Vegetables,3,9.77
9008,2018-06-09,42,F,M,Y,3,$70K - $90K,San Andres,DF,Mexico,Food,Deli,Meat,4,7.06
9009,2018-06-09,1171,F,S,Y,2,$50K - $70K,Mexico City,DF,Mexico,Drink,Beverages,Carbonated Beverages,4,12.26
9010,2018-06-09,7336,M,S,Y,1,$50K - $70K,Bellingham,WA,USA,Food,Deli,Meat,3,1.89
9011,2018-06-09,896,F,M,Y,5,$50K - $70K,Merida,Yucatan,Mexico,Non-Consumable,Household,Paper Products,5,9.07
9012,2018-06-09,7152,M,M,Y,1,$130K - $150K,Hidalgo,Zacatecas,Mexico,Food,Frozen Foods,Breakfast Foods,3,11.34
9013,2018-06-09,9639,M,M,N,1,$110K - $130K,Tacoma,WA,USA,Food,Baking Goods,Jams and Jellies,6,15.46
9014,2018-06-09,2082,M,S,Y,5,$50K - $70K,Acapulco,Guerrero,Mexico,Food,Produce,Vegetables,3,8.11
9015,2018-06-09,2354,F,S,Y,2,$50K - $70K,Vancouver,BC,Canada,Non-Consumable,Periodicals,Magazines,5,6.80
9016,2018-06-09,4932,F,S,Y,0,$50K - $70K,Camacho,Zacatecas,Mexico,Non-Consumable,Household,Paper Products,6,7.91
9017,2018-06-09,1785,F,S,N,5,$70K - $90K,Bremerton,WA,USA,Food,Produce,Fruit,2,10.62
9018,2018-06-09,7056,F,M,Y,1,$10K - $30K,Bremerton,WA,USA,Food,Snack Foods,Snack Foods,5,19.62
9019,2018-06-09,6855,M,M,Y,3,$50K - $70K,San Andres,DF,Mexico,Food,Starchy Foods,Starchy Foods,4,8.23
9020,2018-06-09,5581,F,S,Y,1,$70K - $90K,Portland,OR,USA,Food,Snack Foods,Snack Foods,4,16.82
9021,2018-06-09,6597,F,M,N,2,$10K - $30K,Victoria,BC,Canada,Food,Snack Foods,Snack Foods,6,17.28
9022,2018-06-09,9040,F,S,Y,5,$30K - $50K,Spokane,WA,USA,Drink,Beverages,Hot Beverages,4,16.01
9023,2018-06-09,6193,M,M,Y,5,$90K - $110K,Merida,Yucatan,Mexico,Food,Baking Goods,Jams and Jellies,6,27.00
9024,2018-06-09,5113,M,M,Y,3,$30K - $50K,Los Angeles,CA,USA,Food,Frozen Foods,Frozen Desserts,3,13.44
9025,2018-06-09,4179,M,M,Y,0,$50K - $70K,San Diego,CA,USA,Food,Baking Goods,Baking Goods,4,14.56
9026,2018-06-09,822,F,S,Y,2,$10K - $30K,Vancouver,BC,Canada,Drink,Dairy,Dairy,3,7.98
9027,2018-06-09,1753,F,M,Y,3,$10K - $30K,Merida,Yucatan,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,7.14
9028,2018-06-09,443,M,S,Y,1,$50K - $70K,Guadalajara,Jalisco,Mexico,Food,Snack Foods,Snack Foods,3,5.96
9029,2018-06-09,1131,M,S,Y,0,$50K - $70K,Seattle,WA,USA,Food,Produce,Specialty,3,6.86
9030,2018-06-09,2232,M,S,N,2,$10K - $30K,Beverly Hills,CA,USA,Food,Produce,Vegetables,3,8.69
9031,2018-06-09,5968,F,M,N,0,$10K - $30K,Beverly Hills,CA,USA,Food,Snack Foods,Snack Foods,3,12.10
